Winner,Player1,Player2,MatchID,Generation,Replay_Name,
Dexxxio,ThatMTOGuy,Dexxxio,1.70059E+12,[Gen 7] IF Dex AG,thatmtoguy-dexxxio-1700593931944,
the_shawdoin,Manofwoof1,the_shawdoin,1.7006E+12,[Gen 9] IF NatDex OU,manofwoof1-theshawdoin-1700595009476,
TheFusedSkeleton,CrovaxII,TheFusedSkeleton,1.7006E+12,[Gen 7] IF Dex OU,crovaxii-thefusedskeleton-1700595752524,
Dexxxio,ThatMTOGuy,Dexxxio,1.7006E+12,[Gen 7] IF Dex AG,thatmtoguy-dexxxio-1700595766623,
DynaTheCryo,DynaTheCryo,Salikkc,1.7006E+12,[Gen 7] IF Dex AG,dynathecryo-salikkc-1700595871770,
the_shawdoin,full mankey,the_shawdoin,1.7006E+12,[Gen 9] IF NatDex OU,fullmankey-theshawdoin-1700596520387,
Guest 1565,iiuutt,ShrimpTheShrimp,1.7006E+12,[Gen 7] IF Dex OU,iiuutt-shrimptheshrimp-1700597063359,
the_shawdoin,Skiddzbop,the_shawdoin,1.7006E+12,[Gen 9] IF NatDex OU,skiddzbop-theshawdoin-1700597618905,
the_shawdoin,the_shawdoin,a2aaaa,1.7006E+12,[Gen 9] IF NatDex OU,theshawdoin-a2aaaa-1700598040247,
Terminatphilippe,Nulpsi,Terminatphilippe,1.7006E+12,[Gen 7] IF Dex AG,nulpsi-terminatphilippe-1700599116443,
Terminatphilippe,Terminatphilippe,MausholdChamp,1.7006E+12,[Gen 7] IF Dex AG,terminatphilippe-mausholdchamp-1700599714532,
Guest 1702,simple cat enjoyer,ToddHow,1.7006E+12,[Gen 7] IF Dex OU,simplecatenjoyer-toddhow-1700599829902,
TMchadus,Ercoloid,TMchadus,1.7006E+12,[Gen 7] IF Dex AG,ercoloid-tmchadus-1700600825103,
Awesomeacuz13,Awesomeacuz13,2900 lbs of cement,1.7006E+12,[Gen 9] IF NatDex OU,awesomeacuz13-2900lbsofcement-1700602168671,
the_shawdoin,Awesomeacuz13,the_shawdoin,1.7006E+12,[Gen 9] IF NatDex OU,awesomeacuz13-theshawdoin-1700602625071,
sylvee_kiwi,sylvee_kiwi,ClawsStratz,1.7006E+12,[Gen 7] IF Dex Doubles,sylveekiwi-clawsstratz-1700603375138,
sylvee_kiwi,ClawsStratz,sylvee_kiwi,1.7006E+12,[Gen 7] IF Dex Doubles,clawsstratz-sylveekiwi-1700603725051,
DynaTheCryo,DynaTheCryo,Sylwalker,1.7006E+12,[Gen 7] IF Dex AG,dynathecryo-sylwalker-1700603899460,
Scuttbugger,MrSchrubelhupf,Scuttbugger,1.7006E+12,[Gen 7] IF Dex AG,mrschrubelhupf-scuttbugger-1700604017292,
poil9875,poil9875,MrGasmask1290,1.7006E+12,[Gen 7] IF Dex OU,poil9875-mrgasmask1290-1700604362852,
Sylwalker,Roughly3Ants,Sylwalker,1.7006E+12,[Gen 7] IF Dex AG,roughly3ants-sylwalker-1700604376354,
full mankey,a2aaaa,full mankey,1.7006E+12,[Gen 9] IF NatDex OU,a2aaaa-fullmankey-1700604615636,
the_shawdoin,the_shawdoin,Chandragoobta,1.7006E+12,[Gen 9] IF NatDex OU,theshawdoin-chandragoobta-1700604748250,
the_shawdoin,the_shawdoin,Chandragoobta,1.7006E+12,[Gen 9] IF NatDex OU,theshawdoin-chandragoobta-1700604872314,
dragon7274,dragon7274,hawwow1,1.70061E+12,[Gen 7] IF Dex OU,dragon7274-hawwow1-1700605116969,
poil9875,nasurave,poil9875,1.70061E+12,[Gen 7] IF Dex OU,nasurave-poil9875-1700605331832,
Inept gamer,Inept gamer,Fallen0004,1.70061E+12,[Gen 7] IF Dex OU,ineptgamer-fallen0004-1700606238474,
PsychoSalamander,PsychoSalamander,the_shawdoin,1.70061E+12,[Gen 9] IF NatDex OU,psychosalamander-theshawdoin-1700607190746,
Testing The Scales,Garrby123,GuildmasterBlueSky,1.70061E+12,[Gen 7] IF Dex OU,garrby123-guildmasterbluesky-1700607581966,
THI WATCHER,THI WATCHER,Smoke2117YT,1.70061E+12,[Gen 9] IF Custom Game,thiwatcher-smoke2117yt-1700608884302,
THI WATCHER,THI WATCHER,Smoke2117YT,1.70061E+12,[Gen 9] IF Custom Game,thiwatcher-smoke2117yt-1700610315097,
Milian1,poil9875,Milian1,1.70061E+12,[Gen 7] IF Dex OU,poil9875-milian1-1700610484788,
Augodyne,Augodyne,frokathan,1.70061E+12,[Gen 7] IF Dex OU,augodyne-frokathan-1700612562229,
Augodyne,frokathan,Augodyne,1.70061E+12,[Gen 7] IF Dex OU,frokathan-augodyne-1700612799960,
Godspeed06,ShrimpTheShrimp,Godspeed06,1.70061E+12,[Gen 9] IF NatDex OU,shrimptheshrimp-godspeed06-1700613867462,
Manofwoof1,Manofwoof1,GettinLizards,1.70061E+12,[Gen 7] IF Dex OU,manofwoof1-gettinlizards-1700614044314,
WahooMario64,Nuclearstomp,WahooMario64,1.70061E+12,[Gen 7] IF Dex OU,nuclearstomp-wahoomario64-1700614589471,
UFABC - GeoAstra,Sync the Dingus,UFABC - GeoAstra,1.70061E+12,[Gen 7] IF Dex OU,syncthedingus-ufabcgeoastra-1700614698195,
WahooMario64,Nuclearstomp,WahooMario64,1.70061E+12,[Gen 7] IF Dex OU,nuclearstomp-wahoomario64-1700614821278,
Obsidrugon,Obsidrugon,MB65SS,1.70062E+12,[Gen 7] IF Dex AG,obsidrugon-mb65ss-1700615435490,
happieferret19,Ikari Minomoto,happieferret19,1.70062E+12,[Gen 7] IF Dex Doubles,ikariminomoto-happieferret19-1700615959291,
the_shawdoin,the_shawdoin,TekaBlaze,1.70062E+12,[Gen 9] IF NatDex OU,theshawdoin-tekablaze-1700616533628,
Nuclearstomp,Death of Mimikyu,Nuclearstomp,1.70062E+12,[Gen 7] IF Dex OU,deathofmimikyu-nuclearstomp-1700616625496,
the_shawdoin,MummyMillman,the_shawdoin,1.70062E+12,[Gen 9] IF NatDex OU,mummymillman-theshawdoin-1700618040146,
Poison Heal Gaming,Poison Heal Gaming,inept gamer,1.70062E+12,[Gen 7] IF Dex OU,poisonhealgaming-ineptgamer-1700619678102,
Konotton,Konotton,Xyrophx,1.70062E+12,[Gen 7] IF Dex OU,konotton-xyrophx-1700619753520,
GuildmasterBlueSky,GuildmasterBlueSky,pitiman,1.70062E+12,[Gen 7] IF Dex OU,guildmasterbluesky-pitiman-1700620723159,
Milian1,UFABC - GeoAstra,Fallen0004,1.70062E+12,[Gen 7] IF Dex OU,ufabcgeoastra-fallen0004-1700621214518,
ShrimpTheShrimp,KirianK,ShrimpTheShrimp,1.70062E+12,[Gen 7] IF Dex OU,kiriank-shrimptheshrimp-1700621296351,
Zetious,Zetious,Giggity_99,1.70062E+12,[Gen 7] IF Dex OU,zetious-giggity99-1700622297570,
infinite fiddle,fusionmud,PieTheEpicGuy,1.70062E+12,[Gen 9] IF Free-for-all,fusionmud-pietheepicguy-holdern2-infinitefiddle-1700622328791,
WahooMario64,WahooMario64,RedCross2,1.70062E+12,[Gen 7] IF Dex OU,wahoomario64-redcross2-1700622489698,
WahooMario64,WahooMario64,MidTheKobold,1.70062E+12,[Gen 7] IF Dex OU,wahoomario64-midthekobold-1700623161509,
SIN • Avarice,SIN • Avarice,Atomek5350,1.70062E+12,[Gen 7] IF Dex AG,sinavarice-atomek5350-1700623443434,
SIN • Avarice,TheLunaticPhantom,SIN • Avarice,1.70062E+12,[Gen 7] IF Dex OU,thelunaticphantom-sinavarice-1700624311644,
infinite fiddle,fusionmud,PieTheEpicGuy,1.70062E+12,[Gen 9] IF Free-for-all,fusionmud-pietheepicguy-holdern2-infinitefiddle-1700624398686,
RAStormFan,RAStormFan,chonkmoment,1.70063E+12,[Gen 9] IF NatDex OU,rastormfan-chonkmoment-1700625111028,
Awesomeacuz13,SomeAuri,Awesomeacuz13,1.70063E+12,[Gen 7] IF Dex OU,someauri-awesomeacuz13-1700625297897,
Awesomeacuz13,Awesomeacuz13,TheLunaticPhantom,1.70063E+12,[Gen 7] IF Dex OU,awesomeacuz13-thelunaticphantom-1700625600791,
Awesomeacuz13,Awesomeacuz13,Dirt Donut,1.70063E+12,[Gen 7] IF Dex OU,awesomeacuz13-dirtdonut-1700626030976,
Awesomeacuz13,Quaza15,Awesomeacuz13,1.70063E+12,[Gen 7] IF Dex OU,quaza15-awesomeacuz13-1700626506677,
ShrimpTheShrimp,chonkmoment,ShrimpTheShrimp,1.70063E+12,[Gen 9] IF NatDex OU,chonkmoment-shrimptheshrimp-1700627960388,
Obsidrugon,Sammias,Obsidrugon,1.70063E+12,[Gen 7] IF Dex AG,sammias-obsidrugon-1700628408583,
Necromancer777,GuildmasterBlueSky,Necromancer777,1.70063E+12,[Gen 7] IF Dex OU,guildmasterbluesky-necromancer777-1700629084953,
Silly❤Catgirl,rsninjapkm,Silly❤Catgirl,1.70063E+12,[Gen 9] IF NatDex OU,rsninjapkm-sillycatgirl-1700631059982,
ShrimpTheShrimp,ShrimpTheShrimp,MidTheKobold,1.70063E+12,[Gen 7] IF Dex OU,shrimptheshrimp-midthekobold-1700632177809,
elitherebel,Nuclearstomp,elitherebel,1.70063E+12,[Gen 7] IF Dex OU,nuclearstomp-elitherebel-1700632569561,
Durg4,Durg4,Xyrophx,1.70063E+12,[Gen 7] IF Dex OU,durg4-xyrophx-1700633254147,
Quaza15,Nulpsi,Quaza15,1.70063E+12,[Gen 7] IF Dex OU,nulpsi-quaza15-1700633861587,
Nuclearstomp,Nuclearstomp,Ace Trainer Oritz,1.70064E+12,[Gen 9] IF NatDex AG,nuclearstomp-acetraineroritz-1700635847943,
inept gamer,inept gamer,Xyrophx,1.70064E+12,[Gen 7] IF Dex OU,ineptgamer-xyrophx-1700637150530,
inept gamer,Dirt Donut,inept gamer,1.70064E+12,[Gen 7] IF Dex OU,dirtdonut-ineptgamer-1700638477872,
AirbornePenguins,CYBERVAMPLUCY,AirbornePenguins,1.70064E+12,[Gen 7] IF Dex OU,cybervamplucy-airbornepenguins-1700642679062,
Terminatphilippe,Pray4Mons,Terminatphilippe,1.70064E+12,[Gen 7] IF Dex AG,pray4mons-terminatphilippe-1700643299356,
MrSchrubelhupf,MrSchrubelhupf,TheDemoWyrm,1.70064E+12,[Gen 7] IF Dex AG,mrschrubelhupf-thedemowyrm-1700643684298,
AirbornePenguins,Phoenix8381,AirbornePenguins,1.70064E+12,[Gen 7] IF Dex OU,phoenix8381-airbornepenguins-1700644759509,
Tachmag,Tachmag,sertfghj,1.70065E+12,[Gen 7] IF Dex OU,tachmag-sertfghj-1700654196111,
ParadoxEngine,spacetomO4,ParadoxEngine,1.70065E+12,[Gen 7] IF Dex OU,spacetomo4-paradoxengine-1700654209753,
DynaTheCryo,DynaTheCryo,Aframous,1.70066E+12,[Gen 7] IF Dex AG,dynathecryo-aframous-1700655785885,
Milian1,WahooMario64,Milian1,1.70066E+12,[Gen 7] IF Dex OU,wahoomario64-milian1-1700656473597,
Terminatphilippe,boulettelegends,Terminatphilippe,1.70066E+12,[Gen 7] IF Dex AG,boulettelegends-terminatphilippe-1700658086381,
Carchawaii,Carchawaii,dxfcgbhjbvgcf,1.70066E+12,[Gen 7] IF Dex OU,carchawaii-dxfcgbhjbvgcf-1700658673397,
El Zappo,El Zappo,Fnafnightmare,1.70066E+12,[Gen 7] IF Dex AG,elzappo-fnafnightmare-1700662656360,
El Zappo,El Zappo,Broskilolz,1.70066E+12,[Gen 7] IF Dex OU,elzappo-broskilolz-1700663341336,
gg vivi,CYBERVAMPLUCY,gg vivi,1.70067E+12,[Gen 7] IF Dex OU,cybervamplucy-ggvivi-1700665195375,
El Zappo,El Zappo,sergiovicenteg3,1.70067E+12,[Gen 7] IF Dex OU,elzappo-sergiovicenteg3-1700667382947,
Godspeed06,Godspeed06,Ace Trainer Oritz,1.70067E+12,[Gen 9] IF NatDex AG,godspeed06-acetraineroritz-1700668191838,
El Zappo,sergiovicenteg3,El Zappo,1.70067E+12,[Gen 7] IF Dex OU,sergiovicenteg3-elzappo-1700668548688,
El Zappo,sergiovicenteg3,El Zappo,1.70067E+12,[Gen 7] IF Dex OU,sergiovicenteg3-elzappo-1700668564468,
El Zappo,El Zappo,sergiovicenteg3,1.70067E+12,[Gen 7] IF Dex OU,elzappo-sergiovicenteg3-1700668583873,
Reinwatr,Jyrh124,Reinwatr,1.70067E+12,[Gen 9] IF NatDex OU,jyrh124-reinwatr-1700669640622,
the_shawdoin,sergiovicenteg3,the_shawdoin,1.70067E+12,[Gen 9] IF NatDex OU,sergiovicenteg3-theshawdoin-1700670095121,
Godspeed06,Godspeed06,IForgetUsernames,1.70067E+12,[Gen 9] IF NatDex AG,godspeed06-iforgetusernames-1700670516439,
the_shawdoin,the_shawdoin,ShrimpTheShrimp,1.70067E+12,[Gen 9] IF NatDex OU,theshawdoin-shrimptheshrimp-1700670599354,
Gang.rar,Ikari Minomoto,Gang.rar,1.70067E+12,[Gen 7] IF Dex AG,ikariminomoto-gangrar-1700671093968,
ShrimpTheShrimp,ShrimpTheShrimp,Nuclearstomp,1.70067E+12,[Gen 7] IF Dex OU,shrimptheshrimp-nuclearstomp-1700672204490,
Xenr1a,Xenr1a,sansfirstskeleton,1.70067E+12,[Gen 7] IF Dex AG,xenr1a-sansfirstskeleton-1700672241717,
Xenr1a,Xenr1a,sansfirstskeleton,1.70067E+12,[Gen 7] IF Dex AG,xenr1a-sansfirstskeleton-1700673015912,
Xenr1a,Xenr1a,sansfirstskeleton,1.70067E+12,[Gen 7] IF Dex AG,xenr1a-sansfirstskeleton-1700673469011,
Gang.rar,Maxifire,Gang.rar,1.70067E+12,[Gen 7] IF Dex AG,maxifire-gangrar-1700674216951,
the_shawdoin,akitauma,the_shawdoin,1.70067E+12,[Gen 9] IF NatDex OU,akitauma-theshawdoin-1700674852280,
rvbgvuiewhugvwhu,rvbgvuiewhugvwhu,TheSolarShadows,1.70068E+12,[Gen 7] IF Dex OU,rvbgvuiewhugvwhu-thesolarshadows-1700675623963,
the_shawdoin,BurninDino,the_shawdoin,1.70068E+12,[Gen 9] IF NatDex OU,burnindino-theshawdoin-1700676012818,
dunscy,Timeshark,dunscy,1.70068E+12,[Gen 7] IF Dex OU,timeshark-dunscy-1700676036069,
rvbgvuiewhugvwhu,DonDjanggo,rvbgvuiewhugvwhu,1.70068E+12,[Gen 7] IF Dex OU,dondjanggo-rvbgvuiewhugvwhu-1700676134084,
Xenr1a,Xenr1a,sansfirstskeleton,1.70068E+12,[Gen 7] IF Dex AG,xenr1a-sansfirstskeleton-1700676196217,
Maxifire,hellotherehow,Maxifire,1.70068E+12,[Gen 7] IF Dex AG,hellotherehow-maxifire-1700677027704,
dunscy,dunscy,koumal888,1.70068E+12,[Gen 7] IF Dex OU,dunscy-koumal888-1700677136843,
ShrimplyOrange,agc5225,ShrimplyOrange,1.70068E+12,[Gen 9] IF NatDex OU,agc5225-shrimplyorange-1700677293576,
DynaTheCryo,DynaTheCryo,oddDutchIntrovert,1.70068E+12,[Gen 7] IF Dex OU,dynathecryo-odddutchintrovert-1700677622395,
dunscy,dunscy,Hanzolo76,1.70068E+12,[Gen 7] IF Dex OU,dunscy-hanzolo76-1700678051945,
the_shawdoin,the_shawdoin,Xyzeed1,1.70068E+12,[Gen 9] IF NatDex OU,theshawdoin-xyzeed1-1700678270852,
dunscy,Timeshark,dunscy,1.70068E+12,[Gen 7] IF Dex OU,timeshark-dunscy-1700678654519,
dunscy,Quaza15,dunscy,1.70068E+12,[Gen 7] IF Dex OU,quaza15-dunscy-1700678838353,
WahooMario64,WahooMario64,dunscy,1.70068E+12,[Gen 7] IF Dex OU,wahoomario64-dunscy-1700679678128,
surpraishd,TheAtlasDomain,surpraishd,1.70068E+12,[Gen 7] IF Dex OU,theatlasdomain-surpraishd-1700679967430,
dunscy,dunscy,Xyrophx,1.70068E+12,[Gen 7] IF Dex OU,dunscy-xyrophx-1700680619887,
surpraishd,surpraishd,DonDjanggo,1.70068E+12,[Gen 7] IF Dex OU,surpraishd-dondjanggo-1700681025760,
dunscy,the_shawdoin,dunscy,1.70068E+12,[Gen 9] IF NatDex OU,theshawdoin-dunscy-1700681042687,
the_shawdoin,the_shawdoin,TheAtlasDomain,1.70068E+12,[Gen 9] IF NatDex OU,theshawdoin-theatlasdomain-1700681499115,
full mankey,full mankey,agc5225,1.70068E+12,[Gen 9] IF NatDex OU,fullmankey-agc5225-1700681784075,
dunscy,GuildmasterBlueSky,dunscy,1.70068E+12,[Gen 7] IF Dex OU,guildmasterbluesky-dunscy-1700682910059,
hiitsdee,Uzako,hiitsdee,1.70068E+12,[Gen 7] IF Dex OU,uzako-hiitsdee-1700683066093,
the_shawdoin,full mankey,the_shawdoin,1.70068E+12,[Gen 9] IF NatDex OU,fullmankey-theshawdoin-1700683127150,
full mankey,full mankey,ShrimplyOrange,1.70068E+12,[Gen 9] IF NatDex OU,fullmankey-shrimplyorange-1700683636356,
DynaTheCryo,Terminatphilippe,DynaTheCryo,1.70068E+12,[Gen 7] IF Dex AG,terminatphilippe-dynathecryo-1700683837906,
Terminatphilippe,DynaTheCryo,Terminatphilippe,1.70068E+12,[Gen 7] IF Dex AG,dynathecryo-terminatphilippe-1700684162005,
SweetGurlNix,CubeCursedX,SweetGurlNix,1.70068E+12,[Gen 7] IF Dex OU,cubecursedx-sweetgurlnix-1700684783934,
SweetGurlNix,BurninDino,SweetGurlNix,1.70068E+12,[Gen 7] IF Dex OU,burnindino-sweetgurlnix-1700684926467,
ShrimplyOrange,googoogagaishit,ShrimplyOrange,1.70069E+12,[Gen 9] IF NatDex OU,googoogagaishit-shrimplyorange-1700686402221,
Obsidrugon,Obsidrugon,MixedMessage,1.70069E+12,[Gen 7] IF Dex AG,obsidrugon-mixedmessage-1700686767711,
dunscy,Harte7,dunscy,1.70069E+12,[Gen 7] IF Dex OU,harte7-dunscy-1700688232174,
Memokarp,Memokarp,D_Numeritos,1.70069E+12,[Gen 7] IF Dex OU,memokarp-dnumeritos-1700689433301,
ParadoxEngine,ParadoxEngine,NabboOffline,1.70069E+12,[Gen 7] IF Dex OU,paradoxengine-nabbooffline-1700691494397,
PiggyGamin,DarkWolf477,PiggyGamin,1.70069E+12,[Gen 7] IF Dex OU,darkwolf477-piggygamin-1700693031144,
8) Blaquaza,55th street agent,8) Blaquaza,1.7007E+12,[Gen 7] IF Dex OU,55thstreetagent-8blaquaza-1700696996340,
DynaTheCryo,DynaTheCryo,Blueoctoling,1.7007E+12,[Gen 7] IF Dex OU,dynathecryo-blueoctoling-1700698383341,
DynaTheCryo,DynaTheCryo,Blueoctoling,1.7007E+12,[Gen 7] IF Dex OU,dynathecryo-blueoctoling-1700699230774,
THI WATCHER,THI WATCHER,Smoke2117YT,1.7007E+12,[Gen 7] IF Custom Game,thiwatcher-smoke2117yt-1700704247947,
qpowei,SonderOfAll,qpowei,1.7007E+12,[Gen 7] IF Dex OU,sonderofall-qpowei-1700704910432,
the_shawdoin,Gumphrey_Hump,the_shawdoin,1.70071E+12,[Gen 7] IF Dex OU,gumphreyhump-theshawdoin-1700706506251,
Dr. Badtimes OU,Monado-Bustyy,Dr. Badtimes OU,1.70071E+12,[Gen 9] IF NatDex OU,monadobustyy-drbadtimesou-1700709128823,
inept gamer,inept gamer,Grandgar,1.70071E+12,[Gen 7] IF Dex OU,ineptgamer-grandgar-1700710618913,
Cynthia_Is_Lov3,Almighty Milkman,Cynthia_Is_Lov3,1.70071E+12,[Gen 7] IF Dex OU,almightymilkman-cynthiaislov3-1700710903939,
Dr. Badtimes OU,Dr. Badtimes OU,Monado-Bustyy,1.70071E+12,[Gen 9] IF NatDex OU,drbadtimesou-monadobustyy-1700711013153,
Almighty Milkman,Almighty Milkman,Cynthia_Is_Lov3,1.70071E+12,[Gen 7] IF Dex OU,almightymilkman-cynthiaislov3-1700711145002,
WahooMario64,WahooMario64,Mono-Rock>Ignite,1.70071E+12,[Gen 7] IF Dex OU,wahoomario64-monorockignite-1700711735335,
Dr. Badtimes OU,Monado-Bustyy,Dr. Badtimes OU,1.70071E+12,[Gen 9] IF NatDex OU,monadobustyy-drbadtimesou-1700711818358,
OneDumDum,OneDumDum,hawwow1,1.70072E+12,[Gen 7] IF Dex OU,onedumdum-hawwow1-1700719683449,
Uzako,Uzako,fuzedmacro,1.70072E+12,[Gen 7] IF Dex OU,uzako-fuzedmacro-1700721285629,
omg real exe,modrift63,omg real exe,1.70073E+12,[Gen 7] IF Dex OU,modrift63-omgrealexe-1700725024232,
TheKingsLeap,NabboOffline,TheKingsLeap,1.70073E+12,[Gen 7] IF Dex OU,nabbooffline-thekingsleap-1700730308795,
hawwow1,hawwow1,CoramMoon,1.70073E+12,[Gen 7] IF Dex OU,hawwow1-corammoon-1700732860179,
catsoup02,NabboOffline,catsoup02,1.70074E+12,[Gen 7] IF Dex OU,nabbooffline-catsoup02-1700744359809,
Milian1,NabboOffline,Menace13,1.70075E+12,[Gen 7] IF Dex OU,nabbooffline-menace13-1700746299178,
the_shawdoin,the_shawdoin,IBeScoopin,1.70075E+12,[Gen 7] IF Dex OU,theshawdoin-ibescoopin-1700752246917,
Foopus Muhammad,Foopus Muhammad,IBeScoopin,1.70075E+12,[Gen 7] IF Dex OU,foopusmuhammad-ibescoopin-1700753081067,
the_shawdoin,the_shawdoin,CYBERVAMPLUCY,1.70075E+12,[Gen 7] IF Dex OU,theshawdoin-cybervamplucy-1700754032685,
the_shawdoin,the_shawdoin,Solvum,1.70075E+12,[Gen 7] IF Dex OU,theshawdoin-solvum-1700754843526,
oddDutchIntrovert,elitherebel,oddDutchIntrovert,1.70076E+12,[Gen 7] IF Dex OU,elitherebel-odddutchintrovert-1700757137922,
elitherebel,oddDutchIntrovert,elitherebel,1.70076E+12,[Gen 7] IF Dex OU,odddutchintrovert-elitherebel-1700757608556,
oddDutchIntrovert,Infinite Copium,oddDutchIntrovert,1.70076E+12,[Gen 7] IF Dex OU,infinitecopium-odddutchintrovert-1700758081725,
quagsirefan888,sylvee_kiwi,quagsirefan888,1.70076E+12,[Gen 7] IF Dex Doubles,sylveekiwi-quagsirefan888-1700759284857,
Milian1,Milian1,Aries 854,1.70076E+12,[Gen 7] IF Dex OU,milian1-aries854-1700761870382,
pitiman,dunscy,pitiman,1.70076E+12,[Gen 7] IF Dex OU,dunscy-pitiman-1700764348846,
elitherebel,inept gamer,elitherebel,1.70077E+12,[Gen 7] IF Dex OU,ineptgamer-elitherebel-1700766001895,
elitherebel,elitherebel,CYBERVAMPLUCY,1.70077E+12,[Gen 7] IF Dex OU,elitherebel-cybervamplucy-1700767386387,
Scuttbugger,Scuttbugger,dominickpowerful,1.70077E+12,[Gen 7] IF Dex AG,scuttbugger-dominickpowerful-1700767933258,
basmik,basmik,ChampionKal,1.70077E+12,[Gen 7] IF Dex OU,basmik-championkal-1700768720670,
basmik,Quaza15,basmik,1.70077E+12,[Gen 7] IF Dex OU,quaza15-basmik-1700768737718,
Manofwoof1,Durg4,Manofwoof1,1.70077E+12,[Gen 7] IF Dex OU,durg4-manofwoof1-1700769497051,
Veminator,boulettelegends,Veminator,1.70077E+12,[Gen 7] IF Dex AG,boulettelegends-veminator-1700771304796,
Carchawaii,Carchawaii,Infinite Copium,1.70077E+12,[Gen 7] IF Dex OU,carchawaii-infinitecopium-1700771990904,
dunscy,dunscy,the_shawdoin,1.70077E+12,[Gen 7] IF Dex OU,dunscy-theshawdoin-1700772675189,
surpraishd,hawwow1,surpraishd,1.70077E+12,[Gen 7] IF Dex OU,hawwow1-surpraishd-1700773651619,
Infinite Copium,Manaphoebe,MrSchrubelhupf,1.70078E+12,[Gen 7] IF Dex OU,manaphoebe-mrschrubelhupf-1700776288681,
baskim,baskim,NeoTox867,1.70078E+12,[Gen 7] IF Dex OU,baskim-neotox867-1700776544423,
xyzeed1,xyzeed1,CubeCursedX,1.70078E+12,[Gen 9] IF NatDex OU,xyzeed1-cubecursedx-1700777855373,
Onion Rings TTT,Xyrophx,Onion Rings TTT,1.70078E+12,[Gen 7] IF Dex OU,xyrophx-onionringsttt-1700779583982,
pitiman,Zetious,pitiman,1.70078E+12,[Gen 7] IF Dex OU,zetious-pitiman-1700780331383,
elitherebel,Onion Rings TTT,elitherebel,1.70078E+12,[Gen 7] IF Dex OU,onionringsttt-elitherebel-1700782512849,
Nuclearstomp,goblinguardisme,Nuclearstomp,1.70079E+12,[Gen 9] IF NatDex OU,goblinguardisme-nuclearstomp-1700786930562,
Nuclearstomp,hawwow1,Nuclearstomp,1.70079E+12,[Gen 7] IF Dex OU,hawwow1-nuclearstomp-1700787205662,
Nuclearstomp,Nuclearstomp,Xyrophx,1.70079E+12,[Gen 7] IF Dex OU,nuclearstomp-xyrophx-1700788117258,
pitiman,dragon7274,pitiman,1.70079E+12,[Gen 7] IF Dex OU,dragon7274-pitiman-1700788740281,
Awesomeacuz13,jonj65,Awesomeacuz13,1.70079E+12,[Gen 7] IF Dex AG,jonj65-awesomeacuz13-1700788757728,
Awesomeacuz13,jonj65,Awesomeacuz13,1.70079E+12,[Gen 7] IF Dex AG,jonj65-awesomeacuz13-1700788960732,
Zodiac11,Zodiac11,schlapping,1.70079E+12,[Gen 7] IF Dex AG,zodiac11-schlapping-1700789326044,
the_shawdoin,Awesomeacuz13,the_shawdoin,1.70079E+12,[Gen 7] IF Dex OU,awesomeacuz13-theshawdoin-1700790196777,
Awesomeacuz13,happieferret19,Awesomeacuz13,1.70079E+12,[Gen 7] IF Dex OU,happieferret19-awesomeacuz13-1700791106959,
Awesomeacuz13,Awesomeacuz13,TheGoldenFeebas,1.70079E+12,[Gen 7] IF Dex OU,awesomeacuz13-thegoldenfeebas-1700792992937,
Almighty Milkman,Almighty Milkman,Pataya005,1.7008E+12,[Gen 7] IF Dex OU,almightymilkman-pataya005-1700795111970,
the_shawdoin,Rainbow Alarak,the_shawdoin,1.7008E+12,[Gen 7] IF Dex OU,rainbowalarak-theshawdoin-1700795557543,
Awesomeacuz13,the_shawdoin,Awesomeacuz13,1.7008E+12,[Gen 7] IF Dex OU,theshawdoin-awesomeacuz13-1700795814322,
Menace13,ParadoxEngine,Menace13,1.7008E+12,[Gen 7] IF Dex OU,paradoxengine-menace13-1700796554701,
the_shawdoin,the_shawdoin,Awesomeacuz13,1.7008E+12,[Gen 7] IF Dex OU,theshawdoin-awesomeacuz13-1700796836915,
Durg4,MadlyEvilWaffle,Durg4,1.7008E+12,[Gen 9] IF NatDex OU,madlyevilwaffle-durg4-1700797451680,
the_shawdoin,the_shawdoin,tasmu,1.7008E+12,[Gen 7] IF Dex OU,theshawdoin-tasmu-1700797812926,
KyogreBoii,Smeef the nator,KyogreBoii,1.7008E+12,[Gen 7] IF Dex OU,smeefthenator-kyogreboii-1700798177793,
KyogreBoii,Awesomeacuz13,KyogreBoii,1.7008E+12,[Gen 7] IF Dex OU,awesomeacuz13-kyogreboii-1700798448270,
Kizuhimee,Gladiator_Kraken,Kizuhimee,1.7008E+12,[Gen 9] IF NatDex AG,gladiatorkraken-kizuhimee-1700799315654,
Hadesofender,sunwaffle,Hadesofender,1.7008E+12,[Gen 9] IF NatDex AG,sunwaffle-hadesofender-1700799969552,
Awesomeacuz13,WizardWithAnAxe,Awesomeacuz13,1.7008E+12,[Gen 7] IF Dex OU,wizardwithanaxe-awesomeacuz13-1700800582963,
Kizuhimee,RazorGliscorIF,Kizuhimee,1.7008E+12,[Gen 9] IF NatDex AG,razorgliscorif-kizuhimee-1700800820548,
SaikoTikz,SaikoTikz,SussyKeke,1.7008E+12,[Gen 7] IF Dex AG,saikotikz-sussykeke-1700800953020,
Foopus Muhammad,Foopus Muhammad,sorcer rulean,1.7008E+12,[Gen 7] IF Dex OU,foopusmuhammad-sorcerrulean-1700801309458,
